product_id,datetime,sales,temperature,rainfall,festival_flag
MILK_1L,2025-01-05 10:00:00,164,23.047691924006877,0.0,0
MILK_1L,2025-01-05 11:00:00,155,23.057335834126462,0.0,0
MILK_1L,2025-01-05 12:00:00,139,,0.0,0
MILK_1L,2025-01-05 13:00:00,126,19.83847674676119,0.0,0
MILK_1L,2025-01-05 14:00:00,129,21.7090267621546,0.03386470170711653,0
MILK_1L,2025-01-05 15:00:00,133,20.851680769138664,0.0,0
MILK_1L,2025-01-05 16:00:00,136,19.376662231710103,0.0,0
MILK_1L,2025-01-05 17:00:00,151,18.05467148576622,1.3113235742760203,0
MILK_1L,2025-01-05 18:00:00,173,19.774273799156216,0.0,0
MILK_1L,2025-01-05 19:00:00,188,19.154549660155805,0.0,0
MILK_1L,2025-01-05 20:00:00,174,20.368853632171902,0.0,0
MILK_1L,2025-01-05 21:00:00,173,20.592620620968063,0.0,0
MILK_1L,2025-01-05 22:00:00,164,23.10985305948467,0.0,0
MILK_1L,2025-01-05 23:00:00,151,21.62403450162438,0.0,0
MILK_1L,2025-01-06 00:00:00,82,21.596616588433243,0.0,0
MILK_1L,2025-01-06 01:00:00,99,,0.0,0
MILK_1L,2025-01-06 02:00:00,95,24.5888096003456,5.516752752771146,0
MILK_1L,2025-01-06 03:00:00,95,26.577159013427647,0.0,0
MILK_1L,2025-01-06 04:00:00,111,26.42502328603029,0.0,0
MILK_1L,2025-01-06 05:00:00,105,26.150836329426095,0.0,0
MILK_1L,2025-01-06 06:00:00,118,27.580777049042954,,0
MILK_1L,2025-01-06 07:00:00,123,24.296075393259265,0.0,0
MILK_1L,2025-01-06 08:00:00,139,24.6551879516331,0.0,0
MILK_1L,2025-01-06 09:00:00,133,23.834242793452493,0.0,0
MILK_1L,2025-01-06 10:00:00,146,23.85704181579256,0.0,0
MILK_1L,2025-01-06 11:00:00,137,21.94924733781947,0.0,0
MILK_1L,2025-01-06 12:00:00,122,23.586994715756767,0.0,0
MILK_1L,2025-01-06 13:00:00,116,21.781689207753388,0.0,0
MILK_1L,2025-01-06 14:00:00,119,19.55984602617629,0.0,0
MILK_1L,2025-01-06 15:00:00,108,19.484798338570787,0.0,0
MILK_1L,2025-01-06 16:00:00,126,20.602953985166398,0.0,0
MILK_1L,2025-01-06 17:00:00,141,20.932787982185534,0.0,0
MILK_1L,2025-01-06 18:00:00,136,22.220890649609625,0.0,0
MILK_1L,2025-01-06 19:00:00,162,23.42367105992107,0.0,0
MILK_1L,2025-01-06 20:00:00,151,20.72402868815736,0.0,0
MILK_1L,2025-01-06 21:00:00,159,19.516047491981602,0.0,0
MILK_1L,2025-01-06 22:00:00,142,18.76635804270191,0.0,0
MILK_1L,2025-01-06 23:00:00,144,22.36961019908452,0.0,0
MILK_1L,2025-01-07 00:00:00,76,21.98613504482243,2.2810077606200325,0
MILK_1L,2025-01-07 01:00:00,72,23.23969278228676,0.008849119386163062,0
MILK_1L,2025-01-07 02:00:00,87,23.72714820032305,1.4179771484059427,0
MILK_1L,2025-01-07 03:00:00,86,24.9140356390548,0.0,0
MILK_1L,2025-01-07 04:00:00,84,26.83891684749331,0.0,0
MILK_1L,2025-01-07 05:00:00,108,26.047900118996438,0.0,0
MILK_1L,2025-01-07 06:00:00,102,25.771302554748395,0.0,0
MILK_1L,2025-01-07 07:00:00,120,24.61665733467105,0.0,0
MILK_1L,2025-01-07 08:00:00,132,23.550121036902908,0.0,0
MILK_1L,2025-01-07 09:00:00,145,24.499415211866467,0.0,0
MILK_1L,2025-01-07 10:00:00,145,24.397125298212835,,0
MILK_1L,2025-01-07 11:00:00,136,25.85963739079824,0.0,0
MILK_1L,2025-01-07 12:00:00,119,23.117993784962284,0.0,0
MILK_1L,2025-01-07 13:00:00,98,23.364494637114927,3.660288240387543,0
MILK_1L,2025-01-07 14:00:00,112,20.862509640947838,0.0,0
MILK_1L,2025-01-07 15:00:00,123,19.41841149593475,0.0,0
MILK_1L,2025-01-07 16:00:00,131,19.205448033162657,1.9804971508226652,0
MILK_1L,2025-01-07 17:00:00,136,19.193615602884712,0.0,0
MILK_1L,2025-01-07 18:00:00,135,22.515828038117018,0.0,0
MILK_1L,2025-01-07 19:00:00,158,19.07822286525835,5.390667747776076,0
MILK_1L,2025-01-07 20:00:00,171,21.36977519232512,0.0,0
MILK_1L,2025-01-07 21:00:00,145,19.756831401930746,0.0,0
MILK_1L,2025-01-07 22:00:00,136,22.579551974643913,1.1678516548547622,0
MILK_1L,2025-01-07 23:00:00,137,22.647148383214294,0.9740831839800488,0
MILK_1L,2025-01-08 00:00:00,74,22.910264699716407,0.7538628878178113,0
MILK_1L,2025-01-08 01:00:00,70,23.825772280851158,1.986281956063984,0
MILK_1L,2025-01-08 02:00:00,90,23.81248494239085,0.0,0
MILK_1L,2025-01-08 03:00:00,85,25.754837162244257,0.36496039380453715,0
MILK_1L,2025-01-08 04:00:00,85,25.150326211850498,0.0,0
MILK_1L,2025-01-08 05:00:00,89,24.525280739252626,0.606217044407773,0
MILK_1L,2025-01-08 06:00:00,125,24.564705087722576,3.6304428521222407,0
MILK_1L,2025-01-08 07:00:00,120,26.203113157039866,3.870729533923342,0
MILK_1L,2025-01-08 08:00:00,135,27.591215895951954,1.229984705465554,0
MILK_1L,2025-01-08 09:00:00,134,25.411540456753887,0.0,0
MILK_1L,2025-01-08 10:00:00,122,24.45586418557426,0.0,0
MILK_1L,2025-01-08 11:00:00,115,24.217678679736732,0.0,0
MILK_1L,2025-01-08 12:00:00,120,24.66543226695431,0.0,0
MILK_1L,2025-01-08 13:00:00,115,22.58503204323518,1.6087038058360577,0
MILK_1L,2025-01-08 14:00:00,90,21.10511749990563,2.6518221373121613,0
MILK_1L,2025-01-08 15:00:00,107,22.304456285418343,0.0,0
MILK_1L,2025-01-08 16:00:00,110,21.01466169170674,0.0,0
MILK_1L,2025-01-08 17:00:00,114,22.043359888434104,0.0,0
MILK_1L,2025-01-08 18:00:00,135,20.318111501572403,0.0,0
MILK_1L,2025-01-08 19:00:00,134,18.73108985997431,0.0,0
MILK_1L,2025-01-08 20:00:00,146,18.858362926458003,2.8135281850300524,0
MILK_1L,2025-01-08 21:00:00,135,22.958023352023975,0.0,0
MILK_1L,2025-01-08 22:00:00,129,23.666629041846072,0.8205109294256339,0
MILK_1L,2025-01-08 23:00:00,119,22.106349985659435,0.0,0
MILK_1L,2025-01-09 00:00:00,64,22.774645779951065,0.0,0
MILK_1L,2025-01-09 01:00:00,82,25.764660851312456,0.0,0
MILK_1L,2025-01-09 02:00:00,78,23.406015746862064,1.762328963358902,0
MILK_1L,2025-01-09 03:00:00,89,24.2821184861269,0.0,0
MILK_1L,2025-01-09 04:00:00,81,26.60453893029442,1.0966941776215449,0
MILK_1L,2025-01-09 05:00:00,87,25.65872189674995,1.5445439867960968,0
MILK_1L,2025-01-09 06:00:00,112,26.228324325250163,0.0,0
MILK_1L,2025-01-09 07:00:00,105,25.93611656595204,0.0,0
MILK_1L,2025-01-09 08:00:00,115,26.237636235226287,0.0,0
MILK_1L,2025-01-09 09:00:00,125,27.044769142450352,1.446124452558578,0
MILK_1L,2025-01-09 10:00:00,108,24.843172453596345,0.0,0
MILK_1L,2025-01-09 11:00:00,115,24.783654252554044,0.0,0
MILK_1L,2025-01-09 12:00:00,108,20.77426404407702,0.0,0
MILK_1L,2025-01-09 13:00:00,106,22.399551347690547,0.0,0
MILK_1L,2025-01-09 14:00:00,102,20.722594240962806,2.428613097403334,0
MILK_1L,2025-01-09 15:00:00,106,19.650574549246254,0.0,0
MILK_1L,2025-01-09 16:00:00,104,19.582611513646434,1.3242453821483053,0
MILK_1L,2025-01-09 17:00:00,111,19.935744957606072,3.4742840433283897,0
MILK_1L,2025-01-09 18:00:00,144,21.333553616141465,4.912612814323386,0
MILK_1L,2025-01-09 19:00:00,123,18.74502182515957,0.0,0
MILK_1L,2025-01-09 20:00:00,126,20.673152145074237,0.0,0
MILK_1L,2025-01-09 21:00:00,136,20.532146901754313,0.0,0
MILK_1L,2025-01-09 22:00:00,135,21.341262852079897,0.0,0
MILK_1L,2025-01-09 23:00:00,115,23.661322820372213,2.763833711780162,0
MILK_1L,2025-01-10 00:00:00,78,24.016083677856532,0.0,0
MILK_1L,2025-01-10 01:00:00,57,25.751680017690678,0.0,0
MILK_1L,2025-01-10 02:00:00,70,24.68493833835194,0.0,0
MILK_1L,2025-01-10 03:00:00,64,24.65653436300662,0.0,0
MILK_1L,2025-01-10 04:00:00,88,25.69979078454854,0.0,0
MILK_1L,2025-01-10 05:00:00,79,26.559118781844493,0.0,0
MILK_1L,2025-01-10 06:00:00,90,26.582233183596276,0.0,0
MILK_1L,2025-01-10 07:00:00,113,24.966856945638987,0.0,0
MILK_1L,2025-01-10 08:00:00,124,26.077009102758588,0.0,0
MILK_1L,2025-01-10 09:00:00,118,25.76553949317815,0.0,0
MILK_1L,2025-01-10 10:00:00,120,,0.0,0
MILK_1L,2025-01-10 11:00:00,114,26.39901582229739,0.0,0
MILK_1L,2025-01-10 12:00:00,102,22.34645313278124,0.0,0
MILK_1L,2025-01-10 13:00:00,89,22.24902798428525,0.0,0
MILK_1L,2025-01-10 14:00:00,99,20.114214751247417,0.0,0
MILK_1L,2025-01-10 15:00:00,101,20.540176393135997,0.0,0
MILK_1L,2025-01-10 16:00:00,110,21.150994946406914,0.0,0
MILK_1L,2025-01-10 17:00:00,115,21.919592019650498,0.0,0
MILK_1L,2025-01-10 18:00:00,127,19.495444548159494,10.094770284044381,0
MILK_1L,2025-01-10 19:00:00,138,19.68759194650326,0.0,0
MILK_1L,2025-01-10 20:00:00,137,18.19552210641212,0.0,0
MILK_1L,2025-01-10 21:00:00,129,21.053825705238292,0.0,0
MILK_1L,2025-01-10 22:00:00,122,20.595447859220346,,0
MILK_1L,2025-01-10 23:00:00,107,21.958560705304972,0.0,0
MILK_1L,2025-01-11 00:00:00,94,22.453580744944844,0.0,0
MILK_1L,2025-01-11 01:00:00,79,24.169155748950445,0.9640622638933567,0
MILK_1L,2025-01-11 02:00:00,84,22.896539609117994,0.27556438328514754,0
MILK_1L,2025-01-11 03:00:00,92,23.866679727836406,0.0,0
MILK_1L,2025-01-11 04:00:00,115,28.658986424533225,5.017272422112325,0
MILK_1L,2025-01-11 05:00:00,118,24.858684060084318,0.0,0
MILK_1L,2025-01-11 06:00:00,111,25.189670984600383,0.0,0
MILK_1L,2025-01-11 07:00:00,142,28.607887391598734,0.0,0
MILK_1L,2025-01-11 08:00:00,150,29.589970493187757,0.0,0
MILK_1L,2025-01-11 09:00:00,139,24.221254067715183,0.0,0
MILK_1L,2025-01-11 10:00:00,126,24.563914930600316,0.0,0
MILK_1L,2025-01-11 11:00:00,135,24.692137475182125,0.0,0
MILK_1L,2025-01-11 12:00:00,133,25.580250852032663,0.0,0
MILK_1L,2025-01-11 13:00:00,130,21.545128049324504,0.0,0
MILK_1L,2025-01-11 14:00:00,109,21.71148026361542,0.0,0
MILK_1L,2025-01-11 15:00:00,133,22.317298426460404,3.1865813238168643,0
MILK_1L,2025-01-11 16:00:00,112,21.42945675675258,1.0188667657328563,0
MILK_1L,2025-01-11 17:00:00,137,20.156648914402627,0.0,0
MILK_1L,2025-01-11 18:00:00,150,20.345226121326704,0.0,0
MILK_1L,2025-01-11 19:00:00,177,18.95816122983477,4.012552048380719,0
MILK_1L,2025-01-11 20:00:00,176,20.62192897462304,0.42550780159409896,0
MILK_1L,2025-01-11 21:00:00,171,21.064828347175563,1.3592114212192818,0
MILK_1L,2025-01-11 22:00:00,143,22.28441754629746,0.640767395126369,0
MILK_1L,2025-01-11 23:00:00,143,22.06296388085557,0.0,0
MILK_1L,2025-01-12 00:00:00,98,24.20668222600312,0.0,0
MILK_1L,2025-01-12 01:00:00,84,25.632552115640312,0.9562559717072157,0
MILK_1L,2025-01-12 02:00:00,83,25.327351192151113,0.0,0
MILK_1L,2025-01-12 03:00:00,110,26.18426403258764,1.0814817905124698,0
MILK_1L,2025-01-12 04:00:00,108,26.30269862739571,0.0,0
MILK_1L,2025-01-12 05:00:00,111,26.538714749525855,0.0,0
MILK_1L,2025-01-12 06:00:00,132,25.774966358697537,0.0,0
MILK_1L,2025-01-12 07:00:00,148,26.91840659182413,0.0,0
MILK_1L,2025-01-12 08:00:00,163,26.122168292206084,6.349067669006127,0
MILK_1L,2025-01-12 09:00:00,147,28.27395831322531,0.0,0
MILK_1L,2025-01-12 10:00:00,168,27.028861881919244,0.0,0
MILK_1L,2025-01-12 11:00:00,155,24.88030899732432,0.0,0
MILK_1L,2025-01-12 12:00:00,136,22.725167347315235,0.0,0
MILK_1L,2025-01-12 13:00:00,128,21.52948509726129,0.0,0
MILK_1L,2025-01-12 14:00:00,127,23.57020754265559,0.0,0
MILK_1L,2025-01-12 15:00:00,121,21.834814725565877,0.0,0
MILK_1L,2025-01-12 16:00:00,140,21.618931871665573,0.0,0
MILK_1L,2025-01-12 17:00:00,144,18.64955533571272,0.0,0
MILK_1L,2025-01-12 18:00:00,165,21.75376217681877,0.09886733947106197,0
MILK_1L,2025-01-12 19:00:00,169,21.288362925938983,0.0,0
MILK_1L,2025-01-12 20:00:00,174,19.710242966298264,0.0,0
MILK_1L,2025-01-12 21:00:00,189,20.953685886449374,0.0,0
MILK_1L,2025-01-12 22:00:00,165,22.45729664417678,0.0,0
MILK_1L,2025-01-12 23:00:00,150,22.927339021668885,0.0,0
MILK_1L,2025-01-13 00:00:00,72,23.42476668106906,0.0,0
MILK_1L,2025-01-13 01:00:00,83,24.427643317661733,0.0,0
MILK_1L,2025-01-13 02:00:00,97,24.97299925018506,6.472809298767658,0
MILK_1L,2025-01-13 03:00:00,94,26.079767462115928,0.0,0
MILK_1L,2025-01-13 04:00:00,84,28.139238682978426,0.0,0
MILK_1L,2025-01-13 05:00:00,112,23.59315945378297,0.0,0
MILK_1L,2025-01-13 06:00:00,123,26.491151786621703,0.0,0
MILK_1L,2025-01-13 07:00:00,141,26.884964488547464,0.0,0
MILK_1L,2025-01-13 08:00:00,136,26.72864110301116,0.0,0
MILK_1L,2025-01-13 09:00:00,129,25.450394950007418,0.0,0
MILK_1L,2025-01-13 10:00:00,140,23.167305965059025,3.571993991525118,0
MILK_1L,2025-01-13 11:00:00,128,24.945423819797817,0.9152436897062335,0
MILK_1L,2025-01-13 12:00:00,130,25.848192361030346,0.6303551553031059,0
MILK_1L,2025-01-13 13:00:00,99,21.158281282826394,0.023905245983900203,0
MILK_1L,2025-01-13 14:00:00,111,,0.0,0
MILK_1L,2025-01-13 15:00:00,127,21.259821492726207,0.0,0
MILK_1L,2025-01-13 16:00:00,126,21.10370667768539,0.0,0
MILK_1L,2025-01-13 17:00:00,146,19.61411641232138,0.2967075263493435,0
MILK_1L,2025-01-13 18:00:00,140,20.37402469720627,0.0,0
MILK_1L,2025-01-13 19:00:00,149,22.437648138804867,0.0,0
MILK_1L,2025-01-13 20:00:00,174,21.876482183065256,0.0,0
MILK_1L,2025-01-13 21:00:00,160,23.732825686965615,0.0,0
MILK_1L,2025-01-13 22:00:00,150,23.688266370806556,,0
MILK_1L,2025-01-13 23:00:00,127,23.52581898344125,0.0,0
MILK_1L,2025-01-14 00:00:00,84,26.00210355944895,0.0,0
MILK_1L,2025-01-14 01:00:00,76,25.212631053841122,0.0,0
MILK_1L,2025-01-14 02:00:00,94,26.40296794020407,0.0,0
MILK_1L,2025-01-14 03:00:00,109,25.67481732736559,0.0,0
MILK_1L,2025-01-14 04:00:00,100,26.587313318431963,0.0,0
MILK_1L,2025-01-14 05:00:00,103,25.97025101895447,1.3515818726371203,0
MILK_1L,2025-01-14 06:00:00,98,28.096882849561425,0.0,0
MILK_1L,2025-01-14 07:00:00,117,25.393195259176967,0.0,0
MILK_1L,2025-01-14 08:00:00,147,27.44627875030211,0.0,0
MILK_1L,2025-01-14 09:00:00,133,25.80192120260105,0.0,0
MILK_1L,2025-01-14 10:00:00,134,26.814878640208384,0.0,0
MILK_1L,2025-01-14 11:00:00,134,25.586882049832674,0.0,0
MILK_1L,2025-01-14 12:00:00,131,26.094157517223763,0.0,0
MILK_1L,2025-01-14 13:00:00,112,24.00985462210641,0.0,0
MILK_1L,2025-01-14 14:00:00,109,20.522933821263713,0.8775438105824866,0
MILK_1L,2025-01-14 15:00:00,117,21.707717977010116,3.679771125344537,0
MILK_1L,2025-01-14 16:00:00,120,19.904897285580503,2.484114293593685,0
MILK_1L,2025-01-14 17:00:00,130,20.389668838340864,0.0,0
MILK_1L,2025-01-14 18:00:00,148,22.722856247979667,0.0,0
MILK_1L,2025-01-14 19:00:00,161,21.77664522225763,3.2595188197020235,0
MILK_1L,2025-01-14 20:00:00,175,20.472589402399787,0.0,0
MILK_1L,2025-01-14 21:00:00,159,20.571600944759478,0.0,0
MILK_1L,2025-01-14 22:00:00,153,,0.0,0
MILK_1L,2025-01-14 23:00:00,125,21.673052813482684,0.9790117096969397,0
MILK_1L,2025-01-15 00:00:00,81,23.2374580280536,0.0,0
MILK_1L,2025-01-15 01:00:00,72,25.193694862098553,0.0,0
MILK_1L,2025-01-15 02:00:00,82,26.92920080425753,0.0,0
MILK_1L,2025-01-15 03:00:00,87,26.894660471158467,0.0,0
MILK_1L,2025-01-15 04:00:00,92,23.89135516196509,2.032008419748745,0
MILK_1L,2025-01-15 05:00:00,114,27.305843914633012,0.0,0
MILK_1L,2025-01-15 06:00:00,117,27.12926664880859,0.0,0
MILK_1L,2025-01-15 07:00:00,126,27.437272182243934,0.0,0
MILK_1L,2025-01-15 08:00:00,130,28.58035419026426,0.0,0
MILK_1L,2025-01-15 09:00:00,143,23.688260772323446,0.0,0
MILK_1L,2025-01-15 10:00:00,120,24.833502250700167,2.9868946926585362,0
MILK_1L,2025-01-15 11:00:00,133,25.528371083589086,3.843183321884651,0
MILK_1L,2025-01-15 12:00:00,106,22.144913081584765,0.0,0
MILK_1L,2025-01-15 13:00:00,100,25.037508083286145,0.0,0
MILK_1L,2025-01-15 14:00:00,106,22.984854296170287,0.0,0
MILK_1L,2025-01-15 15:00:00,113,22.93740680038194,0.0,0
MILK_1L,2025-01-15 16:00:00,104,20.759617755750025,0.0,0
MILK_1L,2025-01-15 17:00:00,119,22.121565310021744,0.0,0
MILK_1L,2025-01-15 18:00:00,136,22.324992228116344,0.8838706233018503,0
MILK_1L,2025-01-15 19:00:00,145,21.424502506226894,2.7166591220871683,0
MILK_1L,2025-01-15 20:00:00,153,21.726031220814615,0.0,0
MILK_1L,2025-01-15 21:00:00,167,22.245917904507927,0.0,0
MILK_1L,2025-01-15 22:00:00,137,21.50681204324224,0.0,0
MILK_1L,2025-01-15 23:00:00,116,23.089334809333508,0.0,0
MILK_1L,2025-01-16 00:00:00,63,23.99263822133001,0.0,0
MILK_1L,2025-01-16 01:00:00,70,25.4121950328046,0.0,0
MILK_1L,2025-01-16 02:00:00,67,26.875454356565196,0.0,0
MILK_1L,2025-01-16 03:00:00,81,25.026742305458395,0.0,0
MILK_1L,2025-01-16 04:00:00,86,26.623730635242666,0.0,0
MILK_1L,2025-01-16 05:00:00,87,28.851189396330817,0.0,0
MILK_1L,2025-01-16 06:00:00,114,26.283359385697768,0.0,0
MILK_1L,2025-01-16 07:00:00,105,26.086742718391665,0.0,0
MILK_1L,2025-01-16 08:00:00,116,27.01650890182359,0.0,0
MILK_1L,2025-01-16 09:00:00,124,27.31024783241487,0.0,0
MILK_1L,2025-01-16 10:00:00,124,25.689376526945633,0.0,0
MILK_1L,2025-01-16 11:00:00,123,26.546875104104792,2.909142833991777,0
MILK_1L,2025-01-16 12:00:00,107,25.203818039352676,0.0,0
MILK_1L,2025-01-16 13:00:00,108,24.409392205233356,4.95621857605821,0
MILK_1L,2025-01-16 14:00:00,90,23.340605061861755,0.0,0
MILK_1L,2025-01-16 15:00:00,106,24.847528637128505,4.317149444224644,0
MILK_1L,2025-01-16 16:00:00,111,21.331395022280276,0.24242704288828154,0
